distribution_id,distribution_date,location_id,beneficiary_id,item_category,quantity,est_value_usd
2806,2025-03-19,2,1784,Cooking Oil (L),1.6,5.66
2807,2025-03-07,5,823,Pulses (kg),4.8,26.39
2808,2024-12-20,5,985,Cooking Oil (L),7.9,41.62
2809,2025-03-24,3,1618,Hygiene Kit,7.0,44.73
2810,2024-10-04,6,1228,Hygiene Kit,19.0,80.3
2811,2025-06-03,5,941,Rice (kg),2.5,13.75
2812,2025-08-25,3,1948,Water (L),1.5,9.22
2813,2025-06-30,4,772,Flour (kg),8.9,37.04
2814,2025-04-04,4,1386,Pulses (kg),4.4,22.62
2815,2024-12-04,2,1825,Flour (kg),6.1,19.38
2816,2025-04-25,1,1474,Rice (kg),4.8,30.05
2817,2025-07-13,4,744,Rice (kg),1.6,8.45
2818,2024-09-22,4,1238,Cooking Oil (L),0.6,3.33
2819,2025-02-15,1,1427,Water (L),2.4,7.84
2820,2025-03-22,5,738,Hygiene Kit,13.0,82.92
2821,2025-06-17,3,125,Pulses (kg),0.9,6.12
2822,2024-09-18,3,1930,Medicine Pack,2.0,8.8
2823,2024-10-17,5,989,Rice (kg),3.0,13.6
2824,2025-07-22,6,1288,Rice (kg),7.0,32.74
2825,2024-10-14,2,1031,Pulses (kg),3.3,20.82
2826,2024-12-01,2,187,Medicine Pack,1.0,4.24
2827,2025-05-27,1,115,Pulses (kg),6.8,37.16
2828,2024-12-05,2,559,Cooking Oil (L),10.8,49.63
2829,2025-06-23,1,1692,Flour (kg),4.8,25.25
2830,2025-08-24,1,1880,Rice (kg),1.5,8.65
2831,2025-05-16,5,1999,Hygiene Kit,2.0,13.2
2832,2025-05-05,2,515,Hygiene Kit,11.0,42.06
2833,2024-12-24,2,595,Rice (kg),6.9,45.1
2834,2025-04-28,1,379,Medicine Pack,3.0,9.39
2835,2024-12-16,2,487,Water (L),1.2,5.39
2836,2024-11-08,6,61,Medicine Pack,4.0,13.99
2837,2024-11-20,2,703,Rice (kg),3.9,15.78
2838,2025-01-23,4,1882,Flour (kg),14.7,86.8
2839,2025-01-02,2,1999,Pulses (kg),0.8,5.2
2840,2025-01-29,4,1163,Medicine Pack,10.0,49.5
2841,2025-01-19,2,1672,Hygiene Kit,1.0,4.51
2842,2025-03-21,3,1166,Cooking Oil (L),4.0,23.84
2843,2025-03-09,5,288,Rice (kg),2.9,17.35
2844,2025-01-15,1,496,Flour (kg),1.0,4.32
2845,2025-08-09,4,673,Flour (kg),3.4,14.77
2846,2024-10-29,2,1631,Water (L),7.3,22.69
2847,2025-03-09,6,660,Rice (kg),7.6,50.93
2848,2025-03-11,1,1093,Pulses (kg),6.1,20.75
2849,2025-02-28,1,1748,Flour (kg),5.9,20.03
2850,2025-06-06,3,1902,Medicine Pack,4.0,15.49
2851,2025-05-19,6,679,Pulses (kg),4.3,17.02
2852,2025-05-09,2,772,Pulses (kg),4.4,20.42
2853,2024-12-09,3,1473,Water (L),2.0,6.62
2854,2025-08-09,1,1442,Pulses (kg),8.7,54.44
2855,2025-03-10,6,772,Hygiene Kit,16.0,76.23
2856,2025-04-04,1,631,Flour (kg),13.2,82.59
2857,2024-10-29,2,314,Flour (kg),2.9,12.06
2858,2025-03-20,1,191,Pulses (kg),14.4,55.55
2859,2024-11-19,2,1942,Rice (kg),5.6,24.7
2860,2025-05-26,3,1425,Hygiene Kit,10.0,66.02
2861,2025-01-01,4,1621,Water (L),4.1,15.4
2862,2025-02-13,5,1105,Cooking Oil (L),9.8,53.16
2863,2024-11-10,4,1454,Hygiene Kit,7.0,22.71
2864,2025-07-08,5,1882,Rice (kg),11.3,74.18
2865,2025-05-10,6,654,Pulses (kg),7.6,29.03
2866,2025-05-05,5,715,Medicine Pack,1.0,3.98
2867,2025-01-29,5,1914,Cooking Oil (L),13.9,91.3
2868,2025-08-19,4,1900,Pulses (kg),3.8,23.85
2869,2024-11-11,4,1277,Water (L),3.0,15.31
2870,2025-01-03,5,1703,Medicine Pack,16.0,91.04
2871,2024-11-23,1,850,Rice (kg),0.4,2.33
2872,2025-03-15,5,110,Rice (kg),4.4,15.95
2873,2025-07-05,2,1693,Hygiene Kit,14.0,84.33
2874,2025-05-19,2,849,Water (L),4.1,24.36
2875,2024-10-27,5,49,Hygiene Kit,3.0,13.09
2876,2024-09-29,2,1492,Medicine Pack,2.0,13.35
2877,2025-05-07,1,273,Cooking Oil (L),2.5,11.39
2878,2025-07-24,5,1379,Rice (kg),1.8,5.46
2879,2025-02-07,5,1299,Water (L),4.0,23.54
2880,2024-10-21,5,1938,Water (L),12.5,45.49
2881,2024-11-04,1,998,Hygiene Kit,5.0,32.32
2882,2025-07-02,5,1302,Flour (kg),9.2,58.88
2883,2024-09-26,5,40,Flour (kg),5.3,18.28
2884,2025-04-22,4,1948,Hygiene Kit,9.0,29.01
2885,2025-07-22,4,1935,Rice (kg),0.5,2.43
2886,2025-02-12,3,427,Cooking Oil (L),1.3,6.6
2887,2025-07-03,1,876,Pulses (kg),2.6,16.33
2888,2025-02-14,2,562,Pulses (kg),1.4,5.1
2889,2025-06-30,1,1405,Rice (kg),5.2,26.41
2890,2024-10-07,6,1605,Flour (kg),12.5,53.63
2891,2025-04-27,2,1538,Flour (kg),2.1,12.28
2892,2025-05-03,4,1424,Hygiene Kit,6.0,30.87
2893,2025-03-05,1,528,Pulses (kg),14.4,77.24
2894,2025-02-17,4,1321,Water (L),11.7,57.7
2895,2025-07-08,6,270,Cooking Oil (L),3.0,20.45
2896,2025-01-20,3,148,Flour (kg),0.3,1.37
2897,2024-12-29,4,1925,Pulses (kg),6.4,29.37
2898,2024-10-20,5,873,Cooking Oil (L),4.1,15.02
2899,2025-08-06,1,1005,Hygiene Kit,2.0,6.47
2900,2025-07-01,5,294,Flour (kg),15.0,103.26
2901,2025-07-01,3,1900,Pulses (kg),6.4,30.77
2902,2024-10-06,1,31,Flour (kg),1.8,8.69
2903,2024-11-07,3,1606,Rice (kg),9.1,34.75
2904,2024-10-20,6,1394,Cooking Oil (L),2.8,15.99
2905,2024-10-15,1,1656,Hygiene Kit,4.0,14.54
2906,2024-12-19,1,1573,Rice (kg),3.7,12.73
2907,2024-10-12,5,1112,Cooking Oil (L),6.0,35.28
2908,2025-05-07,2,82,Pulses (kg),4.3,20.71
2909,2025-01-28,1,203,Medicine Pack,11.0,49.12
2910,2024-12-17,2,1911,Medicine Pack,2.0,12.86
2911,2024-12-22,4,21,Hygiene Kit,3.0,9.94
2912,2025-06-13,4,836,Pulses (kg),1.9,12.39
2913,2024-12-31,1,1686,Cooking Oil (L),9.1,43.87
2914,2024-12-25,2,83,Medicine Pack,2.0,9.56
2915,2025-01-08,3,1983,Medicine Pack,6.0,19.82
2916,2025-05-27,1,1101,Pulses (kg),4.5,15.77
2917,2025-02-27,1,298,Flour (kg),15.5,100.48
2918,2024-12-28,1,859,Cooking Oil (L),1.5,9.95
2919,2025-06-24,5,123,Cooking Oil (L),5.3,29.0
2920,2025-03-30,4,898,Rice (kg),0.7,3.5
2921,2025-07-26,6,1392,Hygiene Kit,8.0,51.27
2922,2025-05-14,4,437,Rice (kg),4.5,29.54
2923,2025-03-03,1,219,Flour (kg),12.2,76.61
2924,2025-03-23,4,1033,Cooking Oil (L),1.7,7.22
2925,2025-05-12,3,1025,Rice (kg),6.2,26.2
2926,2024-10-08,4,1263,Flour (kg),11.2,62.83
2927,2024-12-26,3,103,Pulses (kg),16.8,64.75
2928,2025-07-07,5,522,Pulses (kg),0.7,4.71
2929,2024-11-08,4,628,Hygiene Kit,7.0,37.58
2930,2024-11-09,4,1938,Rice (kg),4.1,23.43
2931,2025-06-30,2,821,Flour (kg),3.1,12.93
2932,2024-12-21,2,1820,Cooking Oil (L),5.3,30.51
2933,2025-08-13,2,796,Rice (kg),4.8,33.14
2934,2025-02-23,1,368,Rice (kg),0.9,4.87
2935,2025-06-02,4,1653,Medicine Pack,8.0,27.03
2936,2025-07-24,6,851,Rice (kg),4.3,28.34
2937,2024-09-16,6,662,Pulses (kg),1.2,6.04
2938,2025-03-30,1,527,Hygiene Kit,4.0,22.74
2939,2025-06-17,1,1518,Medicine Pack,2.0,8.16
2940,2024-10-21,4,1416,Pulses (kg),4.6,27.05
2941,2024-10-28,1,1202,Rice (kg),5.4,33.01
2942,2024-11-23,6,1957,Water (L),6.2,33.11
2943,2025-06-27,1,1659,Pulses (kg),3.8,21.21
2944,2025-02-24,2,578,Hygiene Kit,4.0,16.1
2945,2025-03-10,5,268,Hygiene Kit,3.0,15.76
2946,2025-06-19,2,339,Pulses (kg),6.6,36.24
2947,2024-09-17,1,932,Rice (kg),5.8,24.73
2948,2025-04-26,6,1542,Rice (kg),2.7,9.2
2949,2025-04-16,3,1125,Rice (kg),2.4,9.92
2950,2024-10-13,5,403,Water (L),6.0,34.86
2951,2025-04-06,3,1199,Water (L),6.7,36.04
2952,2025-04-28,1,1153,Flour (kg),2.8,11.34
2953,2025-05-21,4,436,Flour (kg),4.5,20.61
2954,2025-08-24,2,688,Rice (kg),6.5,40.18
2955,2024-10-12,2,1562,Flour (kg),3.9,22.35
2956,2025-06-14,6,755,Flour (kg),3.5,18.0
2957,2025-04-01,3,1243,Rice (kg),5.0,20.75
2958,2025-02-11,1,577,Cooking Oil (L),2.6,9.39
2959,2025-08-28,5,1458,Medicine Pack,9.0,46.21
2960,2025-01-13,6,1121,Pulses (kg),10.5,42.46
2961,2025-05-18,2,817,Cooking Oil (L),7.3,31.12
2962,2024-11-07,6,430,Medicine Pack,10.0,36.61
2963,2025-04-16,2,12,Pulses (kg),3.3,17.44
2964,2025-03-05,6,214,Water (L),6.9,44.6
2965,2025-04-10,3,664,Pulses (kg),5.4,28.24
2966,2025-01-10,5,158,Flour (kg),7.6,24.94
2967,2025-06-01,6,881,Flour (kg),6.6,25.5
2968,2025-01-26,3,108,Rice (kg),3.5,12.52
2969,2024-10-25,2,1030,Cooking Oil (L),2.4,12.32
2970,2025-01-19,2,1149,Flour (kg),3.0,15.55
2971,2025-02-07,6,199,Hygiene Kit,15.0,67.02
2972,2025-05-27,1,1438,Medicine Pack,9.0,56.53
2973,2025-02-19,4,361,Medicine Pack,13.0,73.6
2974,2024-09-19,3,74,Rice (kg),8.0,24.36
2975,2025-07-23,6,1091,Hygiene Kit,8.0,49.25
2976,2024-11-29,6,1622,Rice (kg),0.9,4.06
2977,2025-03-28,1,1107,Rice (kg),0.7,3.14
2978,2025-05-11,3,848,Pulses (kg),11.8,56.17
2979,2025-06-21,6,908,Cooking Oil (L),2.9,20.16
2980,2025-03-30,5,258,Cooking Oil (L),4.6,31.59
2981,2024-11-03,5,86,Water (L),9.2,61.02
2982,2024-11-06,5,1137,Cooking Oil (L),4.0,12.61
2983,2025-05-25,3,156,Pulses (kg),5.2,31.93
2984,2025-03-12,1,1578,Flour (kg),6.3,38.23
2985,2025-04-11,3,738,Water (L),9.9,36.27
2986,2025-03-15,2,212,Flour (kg),24.7,158.91
2987,2025-08-21,6,1789,Cooking Oil (L),2.3,9.25
2988,2025-03-01,2,918,Rice (kg),6.8,33.89
2989,2024-12-26,1,1960,Rice (kg),9.2,49.04
2990,2024-12-06,3,1216,Cooking Oil (L),4.4,30.73
2991,2024-11-19,1,33,Flour (kg),10.0,51.08
2992,2025-03-02,4,1041,Water (L),14.3,55.7
2993,2025-08-26,5,1975,Flour (kg),2.2,9.54
2994,2025-06-10,4,857,Hygiene Kit,3.0,20.52
2995,2025-06-15,5,1869,Cooking Oil (L),2.6,8.49
2996,2025-04-16,4,652,Rice (kg),9.8,68.35
2997,2024-12-10,6,868,Rice (kg),6.0,37.01
2998,2025-08-25,4,1300,Flour (kg),3.8,12.43
2999,2025-08-05,5,1357,Medicine Pack,5.0,20.1
3000,2025-02-24,1,1527,Pulses (kg),3.2,10.87
3001,2024-12-02,3,787,Flour (kg),2.8,17.33
3002,2024-12-29,2,1375,Flour (kg),7.4,35.92
3003,2025-05-01,4,994,Rice (kg),5.9,24.6
3004,2025-01-21,5,1268,Flour (kg),2.5,11.75
3005,2025-07-19,2,1536,Water (L),7.0,23.03
3006,2025-04-01,2,804,Pulses (kg),3.8,13.64
3007,2025-05-30,3,338,Flour (kg),8.0,54.95
3008,2024-12-28,2,263,Flour (kg),13.5,46.9
3009,2025-04-27,3,104,Medicine Pack,4.0,15.81
3010,2024-09-20,6,1847,Hygiene Kit,12.0,67.98
3011,2025-04-28,5,1139,Flour (kg),15.7,61.82
3012,2024-10-18,3,753,Rice (kg),1.4,9.52
3013,2025-04-11,6,439,Cooking Oil (L),3.9,23.61
3014,2025-07-03,3,500,Pulses (kg),11.8,62.6
3015,2024-11-27,2,499,Flour (kg),0.5,1.78
3016,2025-02-08,3,1485,Medicine Pack,2.0,8.23
3017,2024-10-16,2,1525,Flour (kg),1.6,9.35
3018,2025-05-26,4,1740,Pulses (kg),6.7,40.36
3019,2025-04-24,4,1952,Water (L),5.8,27.76
3020,2025-04-26,6,1271,Cooking Oil (L),13.6,93.63
3021,2025-01-10,1,1582,Hygiene Kit,5.0,26.46
3022,2025-07-19,3,777,Rice (kg),2.8,16.12
3023,2024-09-16,5,995,Flour (kg),5.8,31.78
3024,2024-11-19,5,1377,Cooking Oil (L),5.0,28.29
3025,2025-05-15,4,1654,Rice (kg),0.3,1.39
3026,2025-08-09,5,536,Cooking Oil (L),13.0,48.94
3027,2024-10-19,2,1778,Hygiene Kit,2.0,9.66
3028,2024-10-21,2,1135,Hygiene Kit,2.0,7.65
3029,2025-08-09,1,1472,Water (L),12.9,56.6
3030,2025-03-31,2,629,Medicine Pack,13.0,52.92
3031,2025-06-11,3,126,Flour (kg),2.7,9.69
3032,2025-02-19,4,1513,Rice (kg),8.6,32.89
3033,2024-11-15,1,1761,Hygiene Kit,4.0,26.38
3034,2025-02-01,2,1224,Pulses (kg),8.9,41.88
3035,2025-06-27,4,1106,Flour (kg),6.3,36.75
3036,2025-01-06,1,1773,Water (L),6.7,25.54
3037,2025-03-19,1,934,Pulses (kg),6.5,22.28
3038,2025-07-07,6,1580,Rice (kg),4.0,16.33
3039,2025-03-30,4,1173,Pulses (kg),0.7,2.8
3040,2025-02-10,3,1522,Pulses (kg),1.7,8.55
3041,2025-08-18,6,1530,Flour (kg),3.5,22.79
3042,2025-02-22,2,1754,Flour (kg),4.8,27.46
3043,2025-05-26,6,1493,Hygiene Kit,5.0,31.33
3044,2025-06-14,1,462,Pulses (kg),7.5,30.71
3045,2025-08-20,5,1984,Hygiene Kit,5.0,23.31
3046,2024-12-27,4,368,Flour (kg),10.5,40.11
3047,2025-05-24,2,1775,Pulses (kg),3.7,16.33
3048,2025-05-03,6,1910,Cooking Oil (L),11.2,61.31
3049,2025-03-23,3,901,Water (L),11.3,36.51
3050,2025-01-07,5,441,Cooking Oil (L),5.6,18.91
3051,2025-07-13,5,828,Medicine Pack,5.0,32.15
3052,2025-01-19,6,674,Hygiene Kit,4.0,21.54
3053,2025-04-27,5,826,Pulses (kg),6.3,34.37
3054,2025-08-22,6,1458,Pulses (kg),4.1,20.37
3055,2024-12-30,6,1873,Cooking Oil (L),4.8,30.92
3056,2024-12-20,3,138,Cooking Oil (L),9.7,34.51
3057,2025-08-03,4,1250,Rice (kg),2.7,15.78
3058,2024-12-25,5,74,Flour (kg),4.5,18.13
3059,2025-07-28,1,1308,Flour (kg),1.8,10.91
3060,2024-11-26,4,657,Rice (kg),6.0,23.03
3061,2025-08-19,6,120,Hygiene Kit,9.0,27.79
3062,2024-09-30,2,732,Cooking Oil (L),1.5,8.68
3063,2024-12-03,6,736,Water (L),21.4,105.91
3064,2025-04-04,2,757,Flour (kg),2.7,15.35
3065,2025-07-09,2,142,Cooking Oil (L),8.1,37.65
3066,2024-12-15,2,1772,Medicine Pack,10.0,44.64
3067,2025-05-28,2,359,Flour (kg),14.2,74.73
3068,2025-03-18,5,25,Pulses (kg),9.8,50.13
3069,2025-06-27,5,197,Hygiene Kit,12.0,71.84
3070,2024-10-04,2,1509,Rice (kg),8.9,55.16
3071,2024-11-18,3,1895,Rice (kg),4.6,15.86
3072,2024-12-09,5,1506,Cooking Oil (L),3.1,15.33
3073,2025-05-16,2,1895,Flour (kg),10.5,56.01
3074,2025-01-31,1,229,Hygiene Kit,12.0,54.12
3075,2025-08-02,5,1611,Cooking Oil (L),2.3,10.27
3076,2025-06-14,4,1521,Pulses (kg),1.3,5.51
3077,2024-11-04,5,984,Pulses (kg),8.3,25.24
3078,2025-08-28,1,1190,Flour (kg),4.1,20.53
3079,2025-08-03,1,1838,Pulses (kg),5.7,22.15
3080,2025-06-23,6,1187,Rice (kg),4.4,24.91
3081,2024-11-06,5,1711,Cooking Oil (L),7.4,28.68
3082,2025-03-26,5,1475,Flour (kg),14.3,54.78
3083,2025-05-29,2,643,Flour (kg),1.1,5.56
3084,2025-01-23,3,1920,Cooking Oil (L),0.8,4.1
3085,2025-03-24,5,620,Rice (kg),4.0,12.48
3086,2024-11-07,3,1625,Pulses (kg),3.7,14.71
3087,2025-04-11,5,1580,Rice (kg),6.9,36.73
3088,2024-11-23,5,1344,Rice (kg),3.2,12.09
3089,2025-07-30,2,1065,Cooking Oil (L),10.0,30.72
3090,2024-12-17,5,1521,Rice (kg),19.9,99.73
3091,2025-04-22,3,967,Cooking Oil (L),8.6,53.31
3092,2025-07-24,1,1386,Rice (kg),1.7,10.97
3093,2025-08-27,6,684,Rice (kg),8.5,36.32
3094,2025-01-28,4,1405,Rice (kg),1.7,8.83
3095,2024-10-29,6,792,Rice (kg),8.3,46.58
3096,2025-01-21,2,1561,Pulses (kg),8.0,35.89
3097,2025-02-23,2,1180,Pulses (kg),0.5,2.7
3098,2024-10-14,2,278,Cooking Oil (L),3.3,19.12
3099,2025-03-31,4,484,Flour (kg),7.9,37.1
3100,2025-01-03,6,371,Rice (kg),2.6,9.28
3101,2025-01-05,2,1842,Rice (kg),4.6,26.7
3102,2024-12-15,5,1849,Hygiene Kit,9.0,38.77
3103,2025-03-28,3,544,Flour (kg),2.5,12.97
3104,2025-03-26,4,1624,Flour (kg),16.2,68.52
3105,2025-04-29,4,1627,Rice (kg),7.5,49.4
3106,2024-10-13,6,1686,Medicine Pack,7.0,39.63
3107,2024-10-30,3,16,Water (L),5.0,16.04
3108,2025-07-05,6,162,Flour (kg),9.3,59.54
3109,2024-10-05,4,1643,Medicine Pack,1.0,6.79
3110,2025-05-07,6,1872,Cooking Oil (L),5.3,27.86
3111,2025-03-24,1,219,Rice (kg),4.1,21.23
3112,2025-04-03,4,602,Rice (kg),2.4,13.39
3113,2025-05-03,1,1547,Rice (kg),1.7,9.88
3114,2025-08-17,5,601,Water (L),5.7,17.97
3115,2025-07-06,2,716,Cooking Oil (L),7.3,28.11
3116,2025-04-18,2,588,Cooking Oil (L),4.1,14.81
3117,2025-07-23,6,1072,Flour (kg),10.0,68.96
3118,2025-03-10,1,1674,Water (L),6.2,42.69
3119,2024-09-26,2,864,Flour (kg),8.5,51.98
3120,2024-12-29,6,266,Cooking Oil (L),4.8,30.39
3121,2024-12-11,5,1950,Rice (kg),4.1,18.09
3122,2024-09-23,2,1408,Rice (kg),2.4,13.71
3123,2025-03-29,5,261,Rice (kg),4.6,16.16
3124,2025-04-13,1,492,Flour (kg),7.3,28.8
3125,2024-11-18,3,163,Water (L),7.0,21.99
3126,2025-05-19,2,732,Flour (kg),7.9,34.3
3127,2024-11-09,6,569,Rice (kg),5.0,24.17
3128,2025-04-10,2,1433,Pulses (kg),13.8,49.8
3129,2025-01-15,2,1953,Rice (kg),13.6,83.62
3130,2024-09-22,4,96,Cooking Oil (L),12.4,68.84
3131,2025-01-26,5,557,Flour (kg),2.6,17.53
3132,2024-11-18,1,1948,Rice (kg),0.2,1.35
3133,2025-02-28,6,990,Flour (kg),2.0,12.51
3134,2024-11-17,6,1356,Rice (kg),7.3,50.15
3135,2025-04-22,1,502,Flour (kg),2.9,18.88
3136,2025-02-25,1,1831,Cooking Oil (L),1.9,9.25
3137,2025-08-11,6,1878,Flour (kg),3.7,15.5
3138,2024-10-31,6,349,Pulses (kg),2.8,16.27
3139,2025-01-07,3,1331,Pulses (kg),2.2,9.67
3140,2025-06-16,4,774,Pulses (kg),10.4,55.27
3141,2024-10-24,2,1897,Hygiene Kit,1.0,5.03
3142,2024-10-04,4,1779,Medicine Pack,9.0,43.43
3143,2025-08-26,1,1152,Cooking Oil (L),4.8,25.3
3144,2025-02-25,6,675,Water (L),3.9,21.78
3145,2025-05-12,5,1291,Cooking Oil (L),1.6,8.87
3146,2025-03-28,1,12,Rice (kg),2.9,11.11
3147,2025-08-12,6,1574,Rice (kg),3.3,12.31
3148,2024-09-29,1,96,Flour (kg),1.9,12.75
3149,2025-03-14,2,1990,Pulses (kg),4.4,29.7
3150,2025-02-01,5,894,Cooking Oil (L),5.4,36.1
3151,2025-04-10,5,661,Water (L),6.0,19.42
3152,2025-06-29,5,130,Medicine Pack,4.0,16.1
3153,2024-10-30,3,141,Flour (kg),8.4,38.08
3154,2025-06-16,4,995,Water (L),4.4,23.13
3155,2025-04-19,4,1031,Rice (kg),3.3,20.84
3156,2025-05-11,2,1286,Rice (kg),10.6,54.88
3157,2024-12-09,5,907,Cooking Oil (L),11.3,46.04
3158,2024-10-02,1,1074,Hygiene Kit,2.0,13.33
3159,2024-10-25,2,1656,Water (L),8.7,46.01
3160,2024-10-09,2,182,Hygiene Kit,4.0,14.98
3161,2025-02-14,4,1849,Cooking Oil (L),10.8,46.74
3162,2025-06-06,6,358,Rice (kg),2.9,14.01
3163,2024-12-31,6,1413,Flour (kg),4.1,27.78
3164,2025-01-30,6,152,Flour (kg),12.1,66.58
3165,2025-05-30,5,1631,Flour (kg),6.8,47.33
3166,2025-03-24,4,1211,Rice (kg),3.8,12.71
3167,2025-07-09,3,821,Pulses (kg),10.3,47.6
3168,2025-08-06,6,1770,Cooking Oil (L),3.3,14.71
3169,2025-01-18,1,1278,Flour (kg),7.4,38.88
3170,2025-01-05,3,954,Flour (kg),2.3,10.16
3171,2024-11-03,1,1065,Flour (kg),5.4,26.08
3172,2025-08-30,3,1815,Pulses (kg),4.2,26.4
3173,2024-12-25,1,161,Flour (kg),2.5,14.04
3174,2025-04-17,6,466,Cooking Oil (L),5.1,15.36
3175,2025-01-13,5,656,Pulses (kg),18.9,72.93
3176,2025-01-01,3,1875,Water (L),3.4,16.66
3177,2025-08-15,5,681,Cooking Oil (L),12.3,63.93
3178,2025-06-27,2,302,Rice (kg),6.1,26.57
3179,2024-10-25,4,1428,Medicine Pack,2.0,7.17
3180,2024-09-27,6,1770,Flour (kg),7.9,54.24
3181,2025-03-13,1,122,Pulses (kg),7.8,25.7
3182,2024-12-16,6,41,Flour (kg),12.0,76.84
3183,2024-12-16,1,219,Rice (kg),7.0,36.17
3184,2025-05-11,1,29,Water (L),6.5,19.56
3185,2025-01-02,2,1870,Rice (kg),2.4,12.66
3186,2025-06-26,3,653,Flour (kg),6.8,29.51
3187,2024-09-16,6,1903,Water (L),6.7,25.1
3188,2025-05-07,4,1321,Medicine Pack,11.0,58.11
3189,2025-06-16,5,603,Flour (kg),5.7,25.55
3190,2024-09-22,3,1761,Rice (kg),5.3,21.16
3191,2024-12-25,1,1311,Cooking Oil (L),6.8,45.14
3192,2025-01-26,6,1542,Rice (kg),3.1,19.85
3193,2025-01-28,3,1626,Flour (kg),7.0,42.08
3194,2025-05-31,4,553,Cooking Oil (L),2.7,14.07
3195,2025-02-26,2,1353,Water (L),5.1,30.13
3196,2025-06-10,4,748,Cooking Oil (L),7.7,28.2
3197,2024-12-06,2,1647,Flour (kg),3.4,19.71
3198,2025-02-04,4,1072,Cooking Oil (L),1.3,8.69
3199,2025-04-10,1,1925,Rice (kg),2.8,12.5
3200,2025-04-12,6,1578,Rice (kg),13.1,45.29
3201,2025-07-18,5,1427,Medicine Pack,1.0,4.58
3202,2025-08-25,2,559,Flour (kg),1.7,5.64
3203,2025-05-06,6,599,Rice (kg),8.6,43.2
3204,2024-10-22,6,91,Flour (kg),1.8,6.64
3205,2025-08-12,1,1941,Flour (kg),4.0,12.32
3206,2024-09-17,5,1376,Rice (kg),2.9,19.96
3207,2024-12-19,3,624,Water (L),4.1,12.5
3208,2025-06-21,5,1932,Flour (kg),2.8,16.42
3209,2024-12-16,6,1091,Pulses (kg),10.0,38.01
3210,2025-07-22,5,204,Rice (kg),4.8,23.29
3211,2025-08-26,1,514,Cooking Oil (L),5.6,19.28
3212,2025-05-01,4,467,Medicine Pack,2.0,9.58
3213,2024-10-27,5,518,Medicine Pack,9.0,57.15
3214,2025-04-22,2,668,Flour (kg),12.4,84.58
3215,2025-06-24,4,781,Water (L),14.1,78.81
3216,2025-07-23,5,1992,Cooking Oil (L),3.4,19.14
3217,2025-03-24,6,763,Cooking Oil (L),12.1,61.48
3218,2025-01-22,6,1198,Cooking Oil (L),3.8,21.23
3219,2024-11-26,4,1593,Rice (kg),11.0,62.11
3220,2025-02-01,5,506,Pulses (kg),15.3,48.54
3221,2025-03-08,6,255,Flour (kg),7.3,50.19
3222,2025-05-17,5,199,Rice (kg),7.6,34.45
3223,2024-12-23,4,1472,Pulses (kg),7.4,44.33
3224,2024-12-10,6,1823,Water (L),3.5,23.3
3225,2025-08-04,1,1158,Medicine Pack,1.0,6.8
3226,2025-02-02,4,28,Medicine Pack,11.0,60.65
3227,2025-05-18,6,196,Rice (kg),2.4,14.65
3228,2024-10-23,3,1171,Water (L),10.3,64.52
3229,2025-06-05,5,1154,Cooking Oil (L),11.8,66.7
3230,2024-11-25,6,320,Medicine Pack,8.0,34.12
3231,2025-07-05,1,432,Water (L),7.5,27.21
3232,2024-09-24,4,272,Flour (kg),3.1,13.97
3233,2025-01-16,1,1817,Rice (kg),9.7,47.74
3234,2024-10-28,2,1279,Cooking Oil (L),2.7,13.86
3235,2025-08-17,2,423,Hygiene Kit,8.0,47.23
3236,2025-06-26,6,466,Rice (kg),6.8,40.5
3237,2024-12-08,5,1642,Flour (kg),13.8,45.92
3238,2025-03-16,2,1440,Flour (kg),8.3,32.85
3239,2025-04-22,1,313,Flour (kg),12.1,47.12
3240,2025-06-16,2,1198,Hygiene Kit,10.0,61.08
3241,2025-03-16,2,1823,Flour (kg),4.8,15.54
3242,2025-02-18,5,599,Water (L),2.4,14.36
3243,2025-05-19,5,1320,Water (L),6.5,32.01
3244,2025-02-16,6,989,Pulses (kg),1.6,8.13
3245,2025-02-02,1,1084,Pulses (kg),6.3,42.89
3246,2024-09-20,6,448,Rice (kg),7.7,32.84
3247,2025-08-03,5,1430,Pulses (kg),5.3,25.62
3248,2024-12-23,5,327,Water (L),6.4,29.41
3249,2025-06-11,5,1458,Water (L),8.5,31.94
3250,2025-03-20,1,682,Rice (kg),9.0,53.03
3251,2024-11-19,3,1110,Flour (kg),3.9,22.14
3252,2025-01-31,1,235,Cooking Oil (L),15.1,65.37
3253,2025-04-30,1,82,Flour (kg),4.6,25.6
3254,2024-09-30,4,1089,Rice (kg),6.9,22.38
3255,2024-11-17,2,66,Flour (kg),2.9,10.83
3256,2025-01-13,4,209,Water (L),2.1,6.54
3257,2025-04-24,1,759,Hygiene Kit,1.0,6.2
3258,2024-10-03,5,1629,Water (L),4.7,32.18
3259,2025-01-07,4,574,Flour (kg),5.7,32.13
3260,2024-10-20,5,325,Medicine Pack,4.0,15.95
3261,2025-06-20,6,1570,Flour (kg),2.9,12.48
3262,2025-01-09,6,1647,Cooking Oil (L),13.3,74.09
3263,2024-12-24,3,778,Water (L),5.3,36.86
3264,2025-08-10,3,1453,Rice (kg),3.2,16.67
3265,2025-03-18,2,82,Pulses (kg),3.5,13.59
3266,2025-06-26,5,1366,Flour (kg),3.2,17.79
3267,2025-03-31,1,30,Flour (kg),10.2,65.01
